timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T01:35:19Z,38.979,1,1776821719827,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474935639,8363998634,725458,225383,1053650,1048791,1253408,1048791,24503591,967408,38652084905,1048791,1048791,0,1,106574.80888716914,1776821576185,1,1048791,
2026-04-22T01:35:21Z,40.555,1,1776821721400,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474940243,8364030487,725753,225472,1053684,1048825,1253470,1048825,24503625,967428,38652084905,1048825,1048825,0,1,106559.02665837333,1776821587622,1,1048825,
2026-04-22T01:35:23Z,42.128,1,1776821722975,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474944575,8364058917,726046,225560,1053716,1048857,1253512,1048857,24503657,967451,38652084905,1048857,1048857,0,2,106559.02665837333,1776821587622,2,1048857,
2026-04-22T01:35:24Z,43.703,1,1776821724558,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474949175,8364090957,726339,225649,1053750,1048891,1253579,1048891,24503691,967464,38652084905,1048891,1048891,0,6,106534.94917634192,1776821587622,6,1048891,
2026-04-22T01:35:26Z,45.286,1,1776821726137,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474959828,8364179006,726633,225738,1053780,1048921,1253629,1048921,24503980,967485,38652505521,1048920,1048920,0,1,106534.94917634192,1776821587622,1,1048920,
2026-04-22T01:35:27Z,46.864,1,1776821727710,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,1658,0,0,0,0,0,0,2,0,0,0,0,1475295145,8366273744,726930,225826,1053809,1048950,1253694,1048949,24510519,967501,38663079385,1048949,1048949,2383,1,106534.94917634192,1776821587622,1,1048949,
2026-04-22T01:35:29Z,48.437,1,1776821729279,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,6675,0,0,0,0,0,0,2,0,0,0,0,1475951559,8370157954,727229,225914,1053841,1048982,1253760,1048982,24520683,967520,38679532129,1048981,1048981,8197,2,106516.02109721482,1776821587622,1,1048981,
2026-04-22T01:35:30Z,50.007,1,1776821730856,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,10077,0,0,0,0,0,0,2,0,0,0,0,1477063713,8373886765,727529,226003,1053873,1049014,1253830,1049014,24530539,967536,38695486305,1049014,1049014,13058,3,106516.02109721482,1776821599091,3,1049014,
2026-04-22T01:35:32Z,51.584,1,1776821732492,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,16760,0,0,0,0,0,0,2,0,0,0,0,1478198937,8376965898,727830,226093,1053893,1049034,1253870,1049034,24536699,967549,38705457665,1049033,1049033,17065,2,106516.02109721482,1776821599091,1,1049033,
2026-04-22T01:35:34Z,53.220,1,1776821734139,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,19576,0,0,0,0,0,0,2,0,0,0,0,1479171952,8381111685,728132,226181,1053931,1049072,1253959,1049072,24548403,967571,38724403249,1049072,1049072,21898,3,106466.57563694807,1776821599091,3,1049072,
2026-04-22T01:35:35Z,54.867,1,1776821735714,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,25218,0,0,0,0,0,0,2,0,0,0,0,1480011958,8385208435,728433,226270,1053965,1049105,1254022,1049105,24558567,967588,38740855993,1049105,1049105,25245,1,106466.57563694807,1776821599091,1,1049105,
2026-04-22T01:35:37Z,56.442,1,1776821737382,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,30455,0,0,0,0,0,0,2,0,0,0,0,1481025098,8388379489,728735,226358,1054003,1049143,1254103,1049143,24570271,967609,38759801577,1049143,1049143,30682,5,106469.58602080256,1776821599091,5,1049143,
2026-04-22T01:35:39Z,58.109,1,1776821738955,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,31067,0,0,0,0,0,0,2,0,0,0,0,1481890966,8392746595,729037,226447,1054047,1049187,1254228,1049187,24583823,967631,38781738569,1049184,1049184,35191,4,106469.58602080256,1776821599091,3,1049184,
2026-04-22T01:35:40Z,59.682,1,1776821740535,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,38172,0,0,0,0,0,0,2,0,0,0,0,1482780244,8395662499,729339,226536,1054073,1049214,1254290,1049214,24592139,967645,38795199905,1049214,1049214,37290,4,106480.74242062692,1776821610440,4,1049214,
2026-04-22T01:35:42Z,61.262,1,1776821742125,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,43844,0,0,0,0,0,0,2,0,0,0,0,1483929480,8399814841,729641,226625,1054106,1049247,1254373,1049247,24602303,967662,38811652649,1049247,1049247,43254,2,106480.74242062692,1776821610440,2,1049247,
2026-04-22T01:35:43Z,62.852,1,1776821743699,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,46066,0,0,0,0,0,0,2,0,0,0,0,1484690007,8403764025,729943,226715,1054133,1049274,1254433,1049274,24610619,967676,38825113985,1049273,1049273,45789,1,106480.74242062692,1776821610440,3,1049273,
2026-04-22T01:35:45Z,64.426,1,1776821745351,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,52488,0,0,0,0,0,0,2,0,0,0,0,1485563686,8406735512,730245,226804,1054163,1049304,1254500,1049304,24619859,967691,38840071025,1049303,1049303,52735,2,106426.89984536078,1776821610440,1,1049303,
2026-04-22T01:35:47Z,66.077,1,1776821746931,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,54755,0,0,0,0,0,0,2,0,0,0,0,1486558959,8414753872,730547,226893,1054201,1049342,1254592,1049342,24631563,967707,38859016609,1049342,1049342,57876,5,106426.89984536078,1776821610440,5,1049342,
2026-04-22T01:35:48Z,67.658,1,1776821748507,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,59379,0,0,0,0,0,0,2,0,0,0,0,1487565964,8417820229,730850,226983,1054231,1049372,1254680,1049372,24640803,967724,38873973649,1049372,1049372,60349,1,106444.45659938971,1776821610440,1,1049372,
2026-04-22T01:35:50Z,69.235,1,1776821750143,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,62646,0,0,0,0,0,0,2,0,0,0,0,1488448416,8422134506,731153,227073,1054271,1049412,1254775,1049412,24653123,967744,38893916369,1049411,1049411,64400,1,106444.45659938971,1776821621682,2,1049411,
2026-04-22T01:35:51Z,70.871,1,1776821751720,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,67695,0,0,0,0,0,0,2,0,0,0,0,1489474017,8425264773,731456,227162,1054306,1049447,1254877,1049447,24663903,967757,38911366249,1049443,1049443,65924,8,106462.7819709824,1776821621682,5,1049443,
2026-04-22T01:35:53Z,72.447,1,1776821753306,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,73013,0,0,0,0,0,0,2,0,0,0,0,1490573154,8429507602,731758,227251,1054339,1049480,1254976,1049480,24674067,967773,38927818993,1049479,1049479,72409,1,106450.76360802987,1776821621682,4,1049479,
