timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T02:59:23Z,85.132,1,1776826763209,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,91269,0,0,0,0,0,0,2,0,0,0,0,7963188416,1066590810,17426068543,10848241382,206971,206971,499937,206971,21705676,155285,34913896920,1151567,1151567,89844,3,110515.74350486898,1776826614652,3,1151567,
2026-04-22T02:59:24Z,86.713,1,1776826764786,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,92697,0,0,0,0,0,0,2,0,0,0,0,7966569025,1067490733,17433769001,10854334020,207002,207002,500010,207002,21715224,155301,34929352528,1151597,1151597,95070,2,110515.74350486898,1776826614652,1,1151597,
2026-04-22T02:59:26Z,88.290,1,1776826766365,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,97298,0,0,0,0,0,0,2,0,0,0,0,7970497832,1068521941,17443167914,10860666967,207043,207043,500093,207043,21727852,155322,34949793816,1151639,1151639,95783,2,110540.2983516952,1776826626697,2,1151639,
2026-04-22T02:59:28Z,89.868,1,1776826767943,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,102723,0,0,0,0,0,0,2,0,0,0,0,7980365410,1069372664,17450606264,10866790400,207072,207072,500175,207072,21736784,155337,34964252288,1151668,1151668,103302,1,110540.2983516952,1776826626697,1,1151668,
2026-04-22T02:59:29Z,91.447,1,1776826769522,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,105927,0,0,0,0,0,0,2,0,0,0,0,7983819296,1070573539,17458854561,10873153291,207108,207108,500280,207108,21747872,155351,34982200736,1151703,1151703,107110,2,110700.2492240493,1776826626697,3,1151703,
2026-04-22T02:59:31Z,93.027,1,1776826771093,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,110121,0,0,0,0,0,0,2,0,0,0,0,7988347592,1071419156,17468755699,10880514426,207155,207155,500399,207155,21762348,155375,35005633432,1151751,1151751,109844,2,110700.2492240493,1776826626697,2,1151751,
2026-04-22T02:59:32Z,94.596,1,1776826772663,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,112775,0,0,0,0,0,0,2,0,0,0,0,7990948883,1072391751,17474474971,10885577986,207178,207177,500436,207177,21769124,155388,35016601928,1151773,1151773,115454,1,110717.59425205039,1776826626697,1,1151773,
2026-04-22T02:59:34Z,96.166,1,1776826774229,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,118711,0,0,0,0,0,0,2,0,0,0,0,7995153846,1073223658,17482108629,10891105783,207210,207210,500508,207210,21779288,155405,35033054672,1151805,1151805,118331,1,110717.59425205039,1776826638476,3,1151805,
2026-04-22T02:59:35Z,97.731,1,1776826775821,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,121340,0,0,0,0,0,0,2,0,0,0,0,7998248797,1074278440,17490804615,10898028522,207248,207248,500590,207248,21790992,155424,35052000256,1151843,1151843,122827,1,110766.02411057183,1776826638476,5,1151843,
2026-04-22T02:59:37Z,99.325,1,1776826777429,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,124809,0,0,0,0,0,0,2,0,0,0,0,8002473716,1075097975,17499072670,10904165977,207282,207282,500672,207282,21801464,155443,35068951568,1151878,1151878,123873,2,110766.02411057183,1776826638476,2,1151878,
2026-04-22T02:59:39Z,100.931,1,1776826779003,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,129065,0,0,0,0,0,0,2,0,0,0,0,8006390172,1076215160,17507312354,10910205109,207315,207315,500749,207315,21811628,155460,35085404312,1151911,1151911,128916,2,110766.02411057183,1776826638476,2,1151911,
